,Unnamed: 0,id_left,brand_left,title_left,description_left,price_left,priceCurrency_left,specTableContent_left,cluster_id_left,id_right,brand_right,title_right,description_right,price_right,priceCurrency_right,specTableContent_right,cluster_id_right,pair_id,label,is_hard_negative,roberta-base_logits,roberta-base_prediction,rsupcon-base_logits,rsupcon-base_prediction,chatbot_response,chatbot_response_raw,chatbot_question
67,2592,65301145,,32oz (946mL) Wide Mouth 2.0,"Fresh look for a fan favourite. Big enough for a whole day on the water or in the trails, our 32oz (946mL) Wide Mouth Bottle is made with professional-grade stainless steel and a wider opening for faster fill. We couldn’t think of a bottle more deserving of a refresh, so we’ve elevated the silhouette and simplified design without compromising one degree of performance. And our Color Last™ powder coat is dishwasher safe for even more convenience. Cold stays ice cold for 24 hours, and hot stayssteaming for 12 — just like always. Product Benefits Ideal size for all-day hydration Fits...",79.99,NZD,,489587,20511058,,Hydro Flask 32oz Drink Bottle,"Hydro Flask. 32oz.Sunflower.Product BenefitsVersatile, middle-of-the-road sizeTempShieldTMinsulation eliminates condensation and keeps beverages cold up to 24 hours and hot up to 12 hoursDurable 18/8 Pro-Grade Stainless Steel constructionBPA-Free and Phthalate-FreeCompatible withStandard Mouth InsulatedSport CapLifetime Warranty",6.495E1,AUD,,489587,65301145#20511058,1,False,"[3.2651302814, -3.7005729675]",0,[1.0],1,No.,"{
  ""choices"": [
    {
      ""finish_reason"": ""length"",
      ""index"": 0,
      ""message"": {
        ""content"": ""No."",
        ""role"": ""assistant""
      }
    }
  ],
  ""created"": 1682336648,
  ""id"": ""chatcmpl-78ou0gllZypORTDAYZM0ohRAwbqo8"",
  ""model"": ""gpt-3.5-turbo-0301"",
  ""object"": ""chat.completion"",
  ""usage"": {
    ""completion_tokens"": 2,
    ""prompt_tokens"": 86,
    ""total_tokens"": 88
  }
}","[{'role': 'system', 'content': 'You are a helpful assistant that tries to tell if two products are the same. Two products are only the same if all attributes match! Only answer yes or no. 0 means no, 1 means yes.'}, {'role': 'user', 'content': 'product 1: 32oz (946mL) Wide Mouth 2.0, product 2: Hydro Flask 32oz Drink Bottle'}]"
68,2785,55696124,Epson,Epson Premium Glossy Photo Paper A4 2x15 Bl. 255g,,14.52,EUR,,1601212,37238928,,Epson Premium Glossy Photo Paper - glossy photo paper - 15 sheet(s),Epson Premium Glossy Photo Paper - glossy photo paper - 15 sheet(s),13.00,GBP,,1601212,55696124#37238928,1,False,"[3.7535569668, -4.2207269669]",0,[1.0],1,"No,","{
  ""choices"": [
    {
      ""finish_reason"": ""length"",
      ""index"": 0,
      ""message"": {
        ""content"": ""No,"",
        ""role"": ""assistant""
      }
    }
  ],
  ""created"": 1682336649,
  ""id"": ""chatcmpl-78ou1cH0KowBEHKFb6Qi3bLbgbPM5"",
  ""model"": ""gpt-3.5-turbo-0301"",
  ""object"": ""chat.completion"",
  ""usage"": {
    ""completion_tokens"": 2,
    ""prompt_tokens"": 100,
    ""total_tokens"": 102
  }
}","[{'role': 'system', 'content': 'You are a helpful assistant that tries to tell if two products are the same. Two products are only the same if all attributes match! Only answer yes or no. 0 means no, 1 means yes.'}, {'role': 'user', 'content': 'product 1: Epson Premium Glossy Photo Paper A4 2x15 Bl. 255g, product 2: Epson Premium Glossy Photo Paper - glossy photo paper - 15 sheet(s)'}]"
69,266,44664998,,Brother HL-L6300DW Laser Printer - Monochrome - Duplex,,380.99,USD,,408446,24056155,,Brother Business Laser Printer Wireless Networking and Duplex Printer,"● Fast, high-quality printing.● USB 2.0 and Parallel interfaces.● Comprehensive application compatibility.● Flexible paper handlingFlexible paper handling.● Flexible paper handling.● Cost efficient output.● Automatic two-sided printing.● Outstanding customer support.",56700.00,NPR,,4560116,44664998#24056155,0,True,"[-4.1097679138, 4.4022879601]",1,[0.0],0,No.,"{
  ""choices"": [
    {
      ""finish_reason"": ""length"",
      ""index"": 0,
      ""message"": {
        ""content"": ""No."",
        ""role"": ""assistant""
      }
    }
  ],
  ""created"": 1682336649,
  ""id"": ""chatcmpl-78ou1VyMPVYfUGSLbaK52wyrfooUK"",
  ""model"": ""gpt-3.5-turbo-0301"",
  ""object"": ""chat.completion"",
  ""usage"": {
    ""completion_tokens"": 2,
    ""prompt_tokens"": 89,
    ""total_tokens"": 91
  }
}","[{'role': 'system', 'content': 'You are a helpful assistant that tries to tell if two products are the same. Two products are only the same if all attributes match! Only answer yes or no. 0 means no, 1 means yes.'}, {'role': 'user', 'content': 'product 1: Brother HL-L6300DW Laser Printer - Monochrome - Duplex, product 2: Brother Business Laser Printer Wireless Networking and Duplex Printer'}]"
70,3894,88682962,,Epson Fox Multipack 4 colori,Multipack 4 colori,48.56,EUR,,161548,92624064,,Epson Cartridge Inkjet Bundle (T1285),Original,360.00,DKK,,161548,88682962#92624064,1,False,"[3.7930731773, -4.2577838898]",0,[1.0],1,No.,"{
  ""choices"": [
    {
      ""finish_reason"": ""length"",
      ""index"": 0,
      ""message"": {
        ""content"": ""No."",
        ""role"": ""assistant""
      }
    }
  ],
  ""created"": 1682336655,
  ""id"": ""chatcmpl-78ou7qZ7HU95Oukw9dMTwweEXlFsS"",
  ""model"": ""gpt-3.5-turbo-0301"",
  ""object"": ""chat.completion"",
  ""usage"": {
    ""completion_tokens"": 2,
    ""prompt_tokens"": 86,
    ""total_tokens"": 88
  }
}","[{'role': 'system', 'content': 'You are a helpful assistant that tries to tell if two products are the same. Two products are only the same if all attributes match! Only answer yes or no. 0 means no, 1 means yes.'}, {'role': 'user', 'content': 'product 1: Epson Fox Multipack 4 colori, product 2: Epson Cartridge Inkjet Bundle (T1285)'}]"
71,428,59806836,,Standard Mouth Water Bottle with Flex Cap Lid,"Coffee and tea drinkers rejoice - lukewarm drinks are now a thing of the past! The Standard Mouth Hydro Flask withFlexcap Lid will keep your coffee and tea steaming hot for up to 12 hours, or your cold beverage icy cold for up to 24 hours.TheStandard Mouth features a water bottle opening at 1.91inches.Each Hydro Flask is hand cast from double wall vacuum insulated food grade 18/8 stainless steel, therefore they are BPA-Free and resistant to bacteria and odors.Double Wall Vacuum Insulated.Keeps beverages hot up to 12 hours.Keeps beverages cold up to 24 hours.BPA-Free.18/8 Stainless Steel.Signature Powder Coat Finish.Lifetime Warranty.",32.95,USD,,1446023,12784003,,21 oz Standard Mouth - Olive,"21 oz Standard Mouth Water BottleHydro FlaskKeep life moving with our 21 oz bottle and Standard Flex Cap. It stashes easily into a small shoulder bag, your pack's side pocket, or your car cup holder, and holds enough ice cold goodness to keep you going for hours without weighing you down.With TempShield double wall insulated technology, your favourite hydration flask full will stay super chilled for up to 24 hours or piping warm for up to 12.Specs:Size:21ozVolume:621mlMouth Diameter:1.91\""Diameter:2.87\""Height:9.4\""Weight:11.3 ozComes With:Standard Flex CapAlso Compatible With:Standard Mouth Sports Cap, Standard Flex BootAvailable in:TempShield®Hydro Flask's unique double walled insulation keeps your drink hot",2.715E1,GBP,,1446023,59806836#12784003,1,False,"[3.7069861889, -4.1643214226]",0,[1.0],1,No.,"{
  ""choices"": [
    {
      ""finish_reason"": ""length"",
      ""index"": 0,
      ""message"": {
        ""content"": ""No."",
        ""role"": ""assistant""
      }
    }
  ],
  ""created"": 1682336656,
  ""id"": ""chatcmpl-78ou8RVGz3k8FnbnckujoxprMNxV0"",
  ""model"": ""gpt-3.5-turbo-0301"",
  ""object"": ""chat.completion"",
  ""usage"": {
    ""completion_tokens"": 2,
    ""prompt_tokens"": 80,
    ""total_tokens"": 82
  }
}","[{'role': 'system', 'content': 'You are a helpful assistant that tries to tell if two products are the same. Two products are only the same if all attributes match! Only answer yes or no. 0 means no, 1 means yes.'}, {'role': 'user', 'content': 'product 1: Standard Mouth Water Bottle with Flex Cap Lid, product 2: 21 oz Standard Mouth - Olive'}]"
72,1290,95169379,,Sigma 50mm f/1.4 DG HSM Art,"Sigma 50mm f/1.4 DG HSM (Art)Front and rear lens capsLens hoodLens caseThe staple Sigma 50mm 1.4 DG HSM has been redesigned and reengineered to set a new standard for the Art line. With a large 1.4 aperture, the Sigma 50mm 1.4 prime lens is pro level performer for shooting everything including portrait photography, landscape photography, studio photography and street photography. A Hyper Sonic Motor (HSM) ensures quiet, smooth and accurate autofocusing and paired with Special Low Dispersion (SLD) glass and Super Multi-Layer coating, the 50mm 1.4 is a high performance lens for modern DSLR sensors. 13 elements in 8 groups",739.95,USD,,75956,32212233,,Sigma 50mm f/1.4 DG HSM | Art - Nikon F Nikon Lenses (F mount) 311955,Sigma 50mm f/1.4 DG HSM | Art - Nikon F Nikon Lenses (F mount) 311955. The Sigma 50mm f/1.4 DG HSM (Art) prime lens delivers superb image quality and performs to a very high standard in most types of photographic styles.. Sigma. 311955. 085126311551,569,GBP,,393711,95169379#32212233,0,True,"[-4.3957881927, 4.6707210541]",1,[0.0],0,"Yes,","{
  ""choices"": [
    {
      ""finish_reason"": ""length"",
      ""index"": 0,
      ""message"": {
        ""content"": ""Yes,"",
        ""role"": ""assistant""
      }
    }
  ],
  ""created"": 1682336657,
  ""id"": ""chatcmpl-78ou9JdJMj6R9stDI5Wzja7EfROIK"",
  ""model"": ""gpt-3.5-turbo-0301"",
  ""object"": ""chat.completion"",
  ""usage"": {
    ""completion_tokens"": 2,
    ""prompt_tokens"": 105,
    ""total_tokens"": 107
  }
}","[{'role': 'system', 'content': 'You are a helpful assistant that tries to tell if two products are the same. Two products are only the same if all attributes match! Only answer yes or no. 0 means no, 1 means yes.'}, {'role': 'user', 'content': 'product 1: Sigma 50mm f/1.4 DG HSM Art, product 2: Sigma 50mm f/1.4 DG HSM | Art - Nikon F Nikon Lenses (F mount) 311955'}]"
73,3958,60610853,DJI Consumer,DJI Mavic | Car Charger | Spare Part 6,Car Charger for Mavic Pro,55.00,EUR,,1430778,35521073,,DJI Mavic Air - Part 15 Travel Bag,"You can carry the Mavic Air and its accessories with this bag, which holds: 1 × aircraft, 1 × controller, 3 × batteries, 1 × smartphone, 1 × battery charging hub, 1 × charger, and smaller accessories such as cables.",11900,AUD,,1430778,60610853#35521073,1,False,"[3.7884557247, -4.2542467117000005]",0,[1.0],1,No.,"{
  ""choices"": [
    {
      ""finish_reason"": ""length"",
      ""index"": 0,
      ""message"": {
        ""content"": ""No."",
        ""role"": ""assistant""
      }
    }
  ],
  ""created"": 1682336657,
  ""id"": ""chatcmpl-78ou94dlIRLq61wrmriLzHnK4KIau"",
  ""model"": ""gpt-3.5-turbo-0301"",
  ""object"": ""chat.completion"",
  ""usage"": {
    ""completion_tokens"": 2,
    ""prompt_tokens"": 88,
    ""total_tokens"": 90
  }
}","[{'role': 'system', 'content': 'You are a helpful assistant that tries to tell if two products are the same. Two products are only the same if all attributes match! Only answer yes or no. 0 means no, 1 means yes.'}, {'role': 'user', 'content': 'product 1: DJI Mavic | Car Charger | Spare Part 6, product 2: DJI Mavic Air - Part 15 Travel Bag'}]"
74,1258,51131711,,Daddario 12-53 Phosphor Bronze Light Acoustic Guitar Strings,"D'Addario Phosphor Bronze Acoustic Guitar strings are acclaimed worldwide for their superb, long-lasting tone. Phosphor Bronze was introduced to string mak",6.99,USD,,1297798,42493890,D'Addario,"D'Addario D'Addario XT Acoustic Phosphor Bronze, Medium, 13-56","D'Addario XTstrings are made to stay, with uncompromising performance that never fades away.",14.99,USD,,1456309,51131711#42493890,0,True,"[-4.396299839, 4.6775403023]",1,[0.0],0,"No,","{
  ""choices"": [
    {
      ""finish_reason"": ""length"",
      ""index"": 0,
      ""message"": {
        ""content"": ""No,"",
        ""role"": ""assistant""
      }
    }
  ],
  ""created"": 1682336658,
  ""id"": ""chatcmpl-78ouAzbpnRRNHi2twQbkAkmAk2Cql"",
  ""model"": ""gpt-3.5-turbo-0301"",
  ""object"": ""chat.completion"",
  ""usage"": {
    ""completion_tokens"": 2,
    ""prompt_tokens"": 103,
    ""total_tokens"": 105
  }
}","[{'role': 'system', 'content': 'You are a helpful assistant that tries to tell if two products are the same. Two products are only the same if all attributes match! Only answer yes or no. 0 means no, 1 means yes.'}, {'role': 'user', 'content': ""product 1: Daddario 12-53 Phosphor Bronze Light Acoustic Guitar Strings, product 2: D'Addario D'Addario XT Acoustic Phosphor Bronze, Medium, 13-56""}]"
75,1900,29941324,,HIKVISION 16CH TURBO DVR 16IP & 16 BNC,"Hikvision 16-Channel Hybrid DVR, up to 8MP resolution, up to 32ch IP",0.00,,,1336313,51670079,,Hikvision 16CH Turbo Full HD1080P DVR,- Hikvision Full HD 1080P Turbo 16 Channel DVR- Up to 16 Analog Or 24 network cameras can be connected- Free Mobile Application for mobile Surveillance- Free Shipping & Usually Ships within 3 Days- One Year WarrantyNote: HDD not included,450,AED,,4045323,29941324#51670079,0,True,"[-4.3439950943, 4.6351108551]",1,[0.0],0,The products,"{
  ""choices"": [
    {
      ""finish_reason"": ""length"",
      ""index"": 0,
      ""message"": {
        ""content"": ""The products"",
        ""role"": ""assistant""
      }
    }
  ],
  ""created"": 1682336658,
  ""id"": ""chatcmpl-78ouA3Bh1Ui2HUJmgd95BXihivrKh"",
  ""model"": ""gpt-3.5-turbo-0301"",
  ""object"": ""chat.completion"",
  ""usage"": {
    ""completion_tokens"": 2,
    ""prompt_tokens"": 96,
    ""total_tokens"": 98
  }
}","[{'role': 'system', 'content': 'You are a helpful assistant that tries to tell if two products are the same. Two products are only the same if all attributes match! Only answer yes or no. 0 means no, 1 means yes.'}, {'role': 'user', 'content': 'product 1: HIKVISION 16CH TURBO DVR 16IP & 16 BNC, product 2: Hikvision 16CH Turbo Full HD1080P DVR'}]"
76,1239,79398825,,WD BLUE 250GB M.2 SSD DRIVE,"SPECIFICATIONSBrandWestern DigitalSeriesWD Blue SSDModelWDS250G2B0BInterfaceWD Blue SSD M.2 2280SATA III 6Gb/sPerformanceSequential ReadUp to 550 MB/sSequential WriteUp to 525 MB/sRandom Read95,000 IOPSRandom Write81,000 IOPSEndurance100 TBWPowerAverage Active Power52 mWMaximum Read Operating2200 mWMaximum Write Operating2250 mWSlumber56 mWDEVSLP5 - 7 mWReliabilityMTTFUp to 1.75M HoursEnvironmentalOperating Temperatures0°C - 70°CNon-Operating Temperatures-55°C - 85°COperating Vibrations5.0 gRMS, 10 - 2000 HzNon-Operating Vibrations4.9 gRMS, 7 - 800 HzShock1,500G @ 0.5 msec Half SineCertificationsFCC, UL, TUV, KC, BSMI, VCCI, MoroccoPhysical DimensionsSize2.23 x 22 x 80 mmWeight7±1 gWARRANTY 2YEARS",10350.00,LKR,,3065693,62156844,Western Digital,WD Blue 250GB PC SSD - SATA 6 Gb/s 2.5 Inch Solid State Drive -WDS250G1B0A,"With superior performance and a leader in reliability, the WD Blue SSD offers digital storage that is optimized for multi-tasking and ready to keep up with your high performance computing needs. Available in both 2.5''/7mm cased and M.2 2280 form factors and WD's Functional Integrity Testing Lab (FIT Lab), the WD Blue SSD is compatible with a wide range of computers, so you can be sure you are making the right choice. Combined with the free, downloadable WD SSD Dashboard and a 3-year limited warranty, you can confidently upgrade your system to the WD Blue SSD.",84.99,USD,,483248,79398825#62156844,0,True,"[-0.27456301450000004, 0.20556055010000002]",1,[0.0],0,0 (,"{
  ""choices"": [
    {
      ""finish_reason"": ""length"",
      ""index"": 0,
      ""message"": {
        ""content"": ""0 ("",
        ""role"": ""assistant""
      }
    }
  ],
  ""created"": 1682336659,
  ""id"": ""chatcmpl-78ouBEOjg6z84n9RNU6x6ktZ1POix"",
  ""model"": ""gpt-3.5-turbo-0301"",
  ""object"": ""chat.completion"",
  ""usage"": {
    ""completion_tokens"": 2,
    ""prompt_tokens"": 106,
    ""total_tokens"": 108
  }
}","[{'role': 'system', 'content': 'You are a helpful assistant that tries to tell if two products are the same. Two products are only the same if all attributes match! Only answer yes or no. 0 means no, 1 means yes.'}, {'role': 'user', 'content': 'product 1: WD BLUE 250GB M.2 SSD DRIVE, product 2: WD Blue 250GB PC SSD - SATA 6 Gb/s 2.5 Inch Solid State Drive -WDS250G1B0A'}]"
77,3488,54971342,Asus,Asus ROG Strix RX5500XT O8G Gaming 8GB Graphics Card,"Stream Processors: 1408, Boost Clock: 1865 MHz, GDDR6, 128-bit Memory, Memory Clock: 14000Mhz, 3 x DisplayPort, 1 x HDMI, 3 Year Warranty",234.98,GBP,,1767558,24160286,,ASUS DUAL-RX5500XT-O8G-EVO Radeon - 8 GB,OC Edition: Boost Clock ~1865 MHz (OC Mode)/ ~1845Mhz (Gaming Mode)Axial-tech fan design features a smaller fan hub that facilitates longer blades and a barrier ring that increases downward air pressure.0dB Technology lets you enjoy light gaming in relative silence.IP5X dust resistance offers,319.95,CAD,,2326232,54971342#24160286,0,True,"[-3.7824151516, 4.0436367989]",1,[0.0],0,0,"{
  ""choices"": [
    {
      ""finish_reason"": ""stop"",
      ""index"": 0,
      ""message"": {
        ""content"": ""0"",
        ""role"": ""assistant""
      }
    }
  ],
  ""created"": 1682336659,
  ""id"": ""chatcmpl-78ouBhe0R7E9sUe7itk93afaMAR5p"",
  ""model"": ""gpt-3.5-turbo-0301"",
  ""object"": ""chat.completion"",
  ""usage"": {
    ""completion_tokens"": 1,
    ""prompt_tokens"": 101,
    ""total_tokens"": 102
  }
}","[{'role': 'system', 'content': 'You are a helpful assistant that tries to tell if two products are the same. Two products are only the same if all attributes match! Only answer yes or no. 0 means no, 1 means yes.'}, {'role': 'user', 'content': 'product 1: Asus ROG Strix RX5500XT O8G Gaming 8GB Graphics Card, product 2: ASUS DUAL-RX5500XT-O8G-EVO Radeon - 8 GB'}]"
78,3378,11247447,,Hibiscus 32oz. Wide Mouth Water Bottle,"Big enough for all-day hydration and easy sipping, Hydro Flask's32 oz Wide Mouth Bottle with Straw Lid is made with professional-grade stainless steel and a wider opening for faster fill. We couldn’t think of a bottle more deserving of a refresh, so we’ve elevated the silhouette and simplified design without compromising one degree of performance. And Hydro Flask'sColor Last™ powder coat is dishwasher safe for even more convenience. Cold stays ice cold for 24 hours, and hot stays wickedly hot for 12 — just like always.TempShield™Hydro Flask's unique double-wall vacuum insulation protects temperature for hours. Cold drinks stay icy cold",44.95,USD,,929657,68716864,HydroFlask,HydroFlask 32 oz. Wide Mouth Bottle w/ Flex Cap,"Big enough for a whole day in the backcountry, our 32 oz Wide Mouth bottle is made with professional-grade stainless steel and a wider opening for faster fill.",44.95,USD,,929657,11247447#68716864,1,False,"[1.0233552456, -1.2170300484]",0,[1.0],1,No.,"{
  ""choices"": [
    {
      ""finish_reason"": ""length"",
      ""index"": 0,
      ""message"": {
        ""content"": ""No."",
        ""role"": ""assistant""
      }
    }
  ],
  ""created"": 1682336660,
  ""id"": ""chatcmpl-78ouChm4xQnOdTSHdryV51uqYw4Ld"",
  ""model"": ""gpt-3.5-turbo-0301"",
  ""object"": ""chat.completion"",
  ""usage"": {
    ""completion_tokens"": 2,
    ""prompt_tokens"": 90,
    ""total_tokens"": 92
  }
}","[{'role': 'system', 'content': 'You are a helpful assistant that tries to tell if two products are the same. Two products are only the same if all attributes match! Only answer yes or no. 0 means no, 1 means yes.'}, {'role': 'user', 'content': 'product 1: Hibiscus 32oz. Wide Mouth Water Bottle, product 2: HydroFlask 32 oz. Wide Mouth Bottle w/ Flex Cap'}]"
79,1813,24092458,,Apple AirPods with Charging Case / COMPARE ON Amazon $139,"Automatically on, automatically connected Easy setup for all your Apple devices Quick access to Siri by saying “Hey Siri” Double-tap to play or skip forward New Apple H1 headphone chip delivers faster wireless connection to your devices Charges quickly in the case Case can be charged using the Lightning connector",119.00,USD,,1223297,86558249,,Apple AirPods with Charging Case - (Brand New),"Version: 2nd Generation (2019 release) with charging case.Colour: WhiteIncludes 2 Apple Airpods, charging case and USB cable.Condition: Brand new and sealed in Apple retail packaging.Features:Quick access to Siri by saying “Hey Siri” or setting up double-tapDesigned by AppleDouble-tap to play or skip forwardCharges quickly in the caseSeamless switching between devicesAll electronics at Major Mobile UK are backed with a 2 year warranty!Our phones and accessories are brand new in original retail packaging with all original accessories included.We are currently offering FREE UK delivery on all orders!This takes 3-5 days. Need it quicker? At checkout you will have the option to",129.00,GBP,,767259,24092458#86558249,0,True,"[-2.0875241756, 2.0785927773]",1,[0.0],0,1 (,"{
  ""choices"": [
    {
      ""finish_reason"": ""length"",
      ""index"": 0,
      ""message"": {
        ""content"": ""1 ("",
        ""role"": ""assistant""
      }
    }
  ],
  ""created"": 1682336660,
  ""id"": ""chatcmpl-78ouCoNKSKwA4PIEAHxVxxtDP1uIf"",
  ""model"": ""gpt-3.5-turbo-0301"",
  ""object"": ""chat.completion"",
  ""usage"": {
    ""completion_tokens"": 2,
    ""prompt_tokens"": 91,
    ""total_tokens"": 93
  }
}","[{'role': 'system', 'content': 'You are a helpful assistant that tries to tell if two products are the same. Two products are only the same if all attributes match! Only answer yes or no. 0 means no, 1 means yes.'}, {'role': 'user', 'content': 'product 1: Apple AirPods with Charging Case / COMPARE ON Amazon $139, product 2: Apple AirPods with Charging Case - (Brand New)'}]"
80,2514,55727345,Apple,Apple AirPods 2 Boîtier Charge Sans Fil,,197.99,EUR,,1126552,32999585,,APPLE - AirPods 2 Med Wireless Charging Case,APPLE AirPods 2 Med Wireless Charging Case (MRXJ2ZM/A) - Type: Trådløst headset,2246.25,NOK,,1126552,55727345#32999585,1,False,"[3.7435553074, -4.2074980736]",0,[1.0],1,1 (,"{
  ""choices"": [
    {
      ""finish_reason"": ""length"",
      ""index"": 0,
      ""message"": {
        ""content"": ""1 ("",
        ""role"": ""assistant""
      }
    }
  ],
  ""created"": 1682336661,
  ""id"": ""chatcmpl-78ouD27J2VL6IPyQKuR8CXEb4mNkR"",
  ""model"": ""gpt-3.5-turbo-0301"",
  ""object"": ""chat.completion"",
  ""usage"": {
    ""completion_tokens"": 2,
    ""prompt_tokens"": 88,
    ""total_tokens"": 90
  }
}","[{'role': 'system', 'content': 'You are a helpful assistant that tries to tell if two products are the same. Two products are only the same if all attributes match! Only answer yes or no. 0 means no, 1 means yes.'}, {'role': 'user', 'content': 'product 1: Apple AirPods 2 Boîtier Charge Sans Fil, product 2: APPLE - AirPods 2 Med Wireless Charging Case'}]"
81,938,62248973,Instax,Instax Fujifilm | Instax SQUARE Instant Film - Black Border (10 Exposures),,14.99,CAD,,1118780,60950283,,Fujifilm Instax Square Instant Film - 10 Photos,The Fujifilm Instax Square Instant Film is for use with the Fuji Instax Square SQ10 Camera. This pack of Fuji Instax Square film contains 10 photos and will produce fantastic mini images at 62x62mm on a film size of 86x72mm. You can also write on the white border with non water based pens.,11.99,GBP,,1457721,62248973#60950283,0,True,"[-4.3245024681, 4.6042141914]",1,[0.0],0,"Yes,","{
  ""choices"": [
    {
      ""finish_reason"": ""length"",
      ""index"": 0,
      ""message"": {
        ""content"": ""Yes,"",
        ""role"": ""assistant""
      }
    }
  ],
  ""created"": 1682336662,
  ""id"": ""chatcmpl-78ouEkMTBDqsDQ51feAysBEOPFcdv"",
  ""model"": ""gpt-3.5-turbo-0301"",
  ""object"": ""chat.completion"",
  ""usage"": {
    ""completion_tokens"": 2,
    ""prompt_tokens"": 96,
    ""total_tokens"": 98
  }
}","[{'role': 'system', 'content': 'You are a helpful assistant that tries to tell if two products are the same. Two products are only the same if all attributes match! Only answer yes or no. 0 means no, 1 means yes.'}, {'role': 'user', 'content': 'product 1: Instax Fujifilm | Instax SQUARE Instant Film - Black Border (10 Exposures), product 2: Fujifilm Instax Square Instant Film - 10 Photos'}]"
82,309,84159045,,GARMIN Fenix 5X Sapphire Edition 51mm Black,GARMIN Fenix 5X Sapphire Edition 51mm,"449,99€",EUR,,139209,22883953,Garmin,Garmin Fenix 5 Multisport GPS Watch 47mm Case Slate Grey Band,"Get More From Your Workout with Less on Your Wrist....The Garmin Fenix 5 Multisport GPS Watch is a premium multisport GPS watch with Elevate™ wrist heart rate technology. It has preloaded activity profiles for all of your sports and adventures. Put key stats at your fingertips with the performance widget that shows the effects and progress of your workouts. Connected features include smart notifications and automatic uploads to Garmin Connect™ online fitness community.For serious athletes and adventurers who want to do more, not wear more- fenix 5 is the perfect fit. It’s Garmins' premium multisport watch that offers full-size performance",699.99,AUD,,139209,84159045#22883953,1,False,"[3.2920117378000002, -3.7063121796000003]",0,[1.0],1,"No,","{
  ""choices"": [
    {
      ""finish_reason"": ""length"",
      ""index"": 0,
      ""message"": {
        ""content"": ""No,"",
        ""role"": ""assistant""
      }
    }
  ],
  ""created"": 1682336662,
  ""id"": ""chatcmpl-78ouERZC5I5n6coR1BWJTVWCUg1CU"",
  ""model"": ""gpt-3.5-turbo-0301"",
  ""object"": ""chat.completion"",
  ""usage"": {
    ""completion_tokens"": 2,
    ""prompt_tokens"": 95,
    ""total_tokens"": 97
  }
}","[{'role': 'system', 'content': 'You are a helpful assistant that tries to tell if two products are the same. Two products are only the same if all attributes match! Only answer yes or no. 0 means no, 1 means yes.'}, {'role': 'user', 'content': 'product 1: GARMIN Fenix 5X Sapphire Edition 51mm Black, product 2: Garmin Fenix 5 Multisport GPS Watch 47mm Case Slate Grey Band'}]"
83,35,42121103,,T1204171704100 Tissot Seastar 1000 Quartz,"The Tissot Seastar 1000 merges style and performance without compromising either. The diving inspiration shapes both the appearance and the functionality of this watch. It maintains its performance to a pressure of 30 bar (300m/1'000ft), combining underwater sports and a preference for a sophisticated Swiss timepiece. The diving theme continues through elements such as a unidirectional bezel, a strap with a divers' safety buckle, plus luminescent hands and markings.Additional Information:Collection: T-SportCase Material: Stainless SteelCrystal: SapphireMovement: QuartzCase Size: 45.5 mmDial:blue gradientAnti-clockwise rotating bezel, ceramic bezel ring, Screw-down crown and case back, See-through case backWater Resistance: 30 bar (300 m) / (100",451.0,EUR,,1167881,38366111,,Tissot Seastar 1000 T120.417.11.051.00,,525.00,EUR,,1508649,42121103#38366111,0,True,"[-1.9376914501, 1.9234960079]",1,[0.0],0,Yes (,"{
  ""choices"": [
    {
      ""finish_reason"": ""length"",
      ""index"": 0,
      ""message"": {
        ""content"": ""Yes ("",
        ""role"": ""assistant""
      }
    }
  ],
  ""created"": 1682336663,
  ""id"": ""chatcmpl-78ouF9mE8DF1dmHQJqfC7zAEc1DJD"",
  ""model"": ""gpt-3.5-turbo-0301"",
  ""object"": ""chat.completion"",
  ""usage"": {
    ""completion_tokens"": 2,
    ""prompt_tokens"": 100,
    ""total_tokens"": 102
  }
}","[{'role': 'system', 'content': 'You are a helpful assistant that tries to tell if two products are the same. Two products are only the same if all attributes match! Only answer yes or no. 0 means no, 1 means yes.'}, {'role': 'user', 'content': 'product 1: T1204171704100 Tissot Seastar 1000 Quartz, product 2: Tissot Seastar 1000 T120.417.11.051.00'}]"
